,sample,cid,class,db,dir,num,split,tag,vid
757,Carolina_Kluft__-_Handstand_Distance_Walk_Challenge_handstand_f_cm_np1_le_med_0.avi,48,handstand,hmdb51,./Dataset/hmdb51/handstand/Carolina_Kluft__-_Handstand_Distance_Walk_Challenge_handstand_f_cm_np1_le_med_0/img/,77,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/handstand/Carolina_Kluft__-_Handstand_Distance_Walk_Challenge_handstand_f_cm_np1_le_med_0.avi
758,Cartwheel_Competition_cartwheel_f_cm_np1_le_med_0.avi,26,cartwheel,hmdb51,./Dataset/hmdb51/cartwheel/Cartwheel_Competition_cartwheel_f_cm_np1_le_med_0/img/,68,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/cartwheel/Cartwheel_Competition_cartwheel_f_cm_np1_le_med_0.avi
759,Cartwheel_Competition_cartwheel_f_cm_np1_le_med_2.avi,26,cartwheel,hmdb51,./Dataset/hmdb51/cartwheel/Cartwheel_Competition_cartwheel_f_cm_np1_le_med_2/img/,77,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/cartwheel/Cartwheel_Competition_cartwheel_f_cm_np1_le_med_2.avi
760,Cartwheel_Competition_cartwheel_f_cm_np1_le_med_4.avi,26,cartwheel,hmdb51,./Dataset/hmdb51/cartwheel/Cartwheel_Competition_cartwheel_f_cm_np1_le_med_4/img/,77,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/cartwheel/Cartwheel_Competition_cartwheel_f_cm_np1_le_med_4.avi
761,Cartwheel_Competition_cartwheel_f_cm_np1_ri_med_1.avi,26,cartwheel,hmdb51,./Dataset/hmdb51/cartwheel/Cartwheel_Competition_cartwheel_f_cm_np1_ri_med_1/img/,77,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/cartwheel/Cartwheel_Competition_cartwheel_f_cm_np1_ri_med_1.avi
762,Cartwheel_Competition_cartwheel_f_cm_np1_ri_med_3.avi,26,cartwheel,hmdb51,./Dataset/hmdb51/cartwheel/Cartwheel_Competition_cartwheel_f_cm_np1_ri_med_3/img/,77,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/cartwheel/Cartwheel_Competition_cartwheel_f_cm_np1_ri_med_3.avi
763,Cartwheel_Competition_cartwheel_f_cm_np1_ri_med_5.avi,26,cartwheel,hmdb51,./Dataset/hmdb51/cartwheel/Cartwheel_Competition_cartwheel_f_cm_np1_ri_med_5/img/,77,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/cartwheel/Cartwheel_Competition_cartwheel_f_cm_np1_ri_med_5.avi
764,Casie_Cathrea_golf_f_nm_np1_fr_med_0.avi,1,golf,hmdb51,./Dataset/hmdb51/golf/Casie_Cathrea_golf_f_nm_np1_fr_med_0/img/,68,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/golf/Casie_Cathrea_golf_f_nm_np1_fr_med_0.avi
765,CasinoRoyale_drink_h_nm_np1_fr_goo_6.avi,28,drink,hmdb51,./Dataset/hmdb51/drink/CasinoRoyale_drink_h_nm_np1_fr_goo_6/img/,82,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/drink/CasinoRoyale_drink_h_nm_np1_fr_goo_6.avi
766,CasinoRoyale_stand_u_nm_np1_fr_med_1.avi,43,stand,hmdb51,./Dataset/hmdb51/stand/CasinoRoyale_stand_u_nm_np1_fr_med_1/img/,83,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/stand/CasinoRoyale_stand_u_nm_np1_fr_med_1.avi
767,Caspar_ride_horse_f_cm_np1_le_med_5.avi,39,ride_horse,hmdb51,./Dataset/hmdb51/ride_horse/Caspar_ride_horse_f_cm_np1_le_med_5/img/,132,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/ride_horse/Caspar_ride_horse_f_cm_np1_le_med_5.avi
768,Caspar_ride_horse_f_cm_np1_ri_med_0.avi,39,ride_horse,hmdb51,./Dataset/hmdb51/ride_horse/Caspar_ride_horse_f_cm_np1_ri_med_0/img/,139,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/ride_horse/Caspar_ride_horse_f_cm_np1_ri_med_0.avi
769,Caspar_ride_horse_f_cm_np1_ri_med_1.avi,39,ride_horse,hmdb51,./Dataset/hmdb51/ride_horse/Caspar_ride_horse_f_cm_np1_ri_med_1/img/,159,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/ride_horse/Caspar_ride_horse_f_cm_np1_ri_med_1.avi
770,Caspar_ride_horse_f_cm_np1_ri_med_3.avi,39,ride_horse,hmdb51,./Dataset/hmdb51/ride_horse/Caspar_ride_horse_f_cm_np1_ri_med_3/img/,376,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/ride_horse/Caspar_ride_horse_f_cm_np1_ri_med_3.avi
771,Caspar_ride_horse_f_cm_np1_ri_med_4.avi,39,ride_horse,hmdb51,./Dataset/hmdb51/ride_horse/Caspar_ride_horse_f_cm_np1_ri_med_4/img/,313,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/ride_horse/Caspar_ride_horse_f_cm_np1_ri_med_4.avi
772,CastAway1_fall_floor_u_nm_np1_fr_med_11.avi,5,fall_floor,hmdb51,./Dataset/hmdb51/fall_floor/CastAway1_fall_floor_u_nm_np1_fr_med_11/img/,55,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/fall_floor/CastAway1_fall_floor_u_nm_np1_fr_med_11.avi
773,CastAway1_run_f_cm_np1_ri_med_2.avi,25,run,hmdb51,./Dataset/hmdb51/run/CastAway1_run_f_cm_np1_ri_med_2/img/,124,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/run/CastAway1_run_f_cm_np1_ri_med_2.avi
774,CastAway2_drink_h_cm_np1_ri_goo_6.avi,28,drink,hmdb51,./Dataset/hmdb51/drink/CastAway2_drink_h_cm_np1_ri_goo_6/img/,77,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/drink/CastAway2_drink_h_cm_np1_ri_goo_6.avi
775,CastAway2_drink_u_cm_np1_le_goo_8.avi,28,drink,hmdb51,./Dataset/hmdb51/drink/CastAway2_drink_u_cm_np1_le_goo_8/img/,159,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/drink/CastAway2_drink_u_cm_np1_le_goo_8.avi
776,CastAway2_eat_h_cm_np1_fr_goo_1.avi,14,eat,hmdb51,./Dataset/hmdb51/eat/CastAway2_eat_h_cm_np1_fr_goo_1/img/,185,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/eat/CastAway2_eat_h_cm_np1_fr_goo_1.avi
777,CastAway2_eat_u_nm_np1_fr_med_0.avi,14,eat,hmdb51,./Dataset/hmdb51/eat/CastAway2_eat_u_nm_np1_fr_med_0/img/,221,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/eat/CastAway2_eat_u_nm_np1_fr_med_0.avi
778,CastAway2_sit_f_cm_np1_ri_med_2.avi,12,sit,hmdb51,./Dataset/hmdb51/sit/CastAway2_sit_f_cm_np1_ri_med_2/img/,77,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/sit/CastAway2_sit_f_cm_np1_ri_med_2.avi
779,Catch_Me_If_You_Can_pick_f_cm_np1_ri_med_5.avi,45,pick,hmdb51,./Dataset/hmdb51/pick/Catch_Me_If_You_Can_pick_f_cm_np1_ri_med_5/img/,77,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/pick/Catch_Me_If_You_Can_pick_f_cm_np1_ri_med_5.avi
780,Catch_Me_If_You_Can_run_u_cm_np1_fr_med_9.avi,25,run,hmdb51,./Dataset/hmdb51/run/Catch_Me_If_You_Can_run_u_cm_np1_fr_med_9/img/,82,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/run/Catch_Me_If_You_Can_run_u_cm_np1_fr_med_9.avi
781,Catch_Me_If_You_Can_sit_u_cm_np1_fr_med_6.avi,12,sit,hmdb51,./Dataset/hmdb51/sit/Catch_Me_If_You_Can_sit_u_cm_np1_fr_med_6/img/,78,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/sit/Catch_Me_If_You_Can_sit_u_cm_np1_fr_med_6.avi
782,Catch_Me_If_You_Can_walk_f_cm_np1_fr_med_4.avi,3,walk,hmdb51,./Dataset/hmdb51/walk/Catch_Me_If_You_Can_walk_f_cm_np1_fr_med_4/img/,77,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/walk/Catch_Me_If_You_Can_walk_f_cm_np1_fr_med_4.avi
783,Cati_Flic_Flac_flic_flac_f_cm_np1_ri_med_0.avi,23,flic_flac,hmdb51,./Dataset/hmdb51/flic_flac/Cati_Flic_Flac_flic_flac_f_cm_np1_ri_med_0/img/,75,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/flic_flac/Cati_Flic_Flac_flic_flac_f_cm_np1_ri_med_0.avi
784,Cati_Flic_Flac_flic_flac_f_cm_np1_ri_med_1.avi,23,flic_flac,hmdb51,./Dataset/hmdb51/flic_flac/Cati_Flic_Flac_flic_flac_f_cm_np1_ri_med_1/img/,75,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/flic_flac/Cati_Flic_Flac_flic_flac_f_cm_np1_ri_med_1.avi
785,Cati_Flic_Flac_flic_flac_f_cm_np1_ri_med_2.avi,23,flic_flac,hmdb51,./Dataset/hmdb51/flic_flac/Cati_Flic_Flac_flic_flac_f_cm_np1_ri_med_2/img/,75,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/flic_flac/Cati_Flic_Flac_flic_flac_f_cm_np1_ri_med_2.avi
786,ChampagneRunattheParkHT_ride_horse_f_cm_np1_fr_med_0.avi,39,ride_horse,hmdb51,./Dataset/hmdb51/ride_horse/ChampagneRunattheParkHT_ride_horse_f_cm_np1_fr_med_0/img/,124,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/ride_horse/ChampagneRunattheParkHT_ride_horse_f_cm_np1_fr_med_0.avi
787,ChampagneRunattheParkHT_ride_horse_f_cm_np1_ri_med_1.avi,39,ride_horse,hmdb51,./Dataset/hmdb51/ride_horse/ChampagneRunattheParkHT_ride_horse_f_cm_np1_ri_med_1/img/,139,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/ride_horse/ChampagneRunattheParkHT_ride_horse_f_cm_np1_ri_med_1.avi
788,Chanta!____THAT_IS_long_blonde_hair!_brush_hair_u_cm_np1_fr_goo_2.avi,38,brush_hair,hmdb51,./Dataset/hmdb51/brush_hair/Chanta!____THAT_IS_long_blonde_hair!_brush_hair_u_cm_np1_fr_goo_2/img/,320,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/brush_hair/Chanta!____THAT_IS_long_blonde_hair!_brush_hair_u_cm_np1_fr_goo_2.avi
789,Chanta!____THAT_IS_long_blonde_hair!_brush_hair_u_cm_np1_le_goo_0.avi,38,brush_hair,hmdb51,./Dataset/hmdb51/brush_hair/Chanta!____THAT_IS_long_blonde_hair!_brush_hair_u_cm_np1_le_goo_0/img/,404,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/brush_hair/Chanta!____THAT_IS_long_blonde_hair!_brush_hair_u_cm_np1_le_goo_0.avi
790,Chanta!____THAT_IS_long_blonde_hair!_brush_hair_u_cm_np1_le_goo_1.avi,38,brush_hair,hmdb51,./Dataset/hmdb51/brush_hair/Chanta!____THAT_IS_long_blonde_hair!_brush_hair_u_cm_np1_le_goo_1/img/,200,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/brush_hair/Chanta!____THAT_IS_long_blonde_hair!_brush_hair_u_cm_np1_le_goo_1.avi
791,Chanta!____THAT_IS_long_blonde_hair!_brush_hair_u_nm_np1_ri_goo_3.avi,38,brush_hair,hmdb51,./Dataset/hmdb51/brush_hair/Chanta!____THAT_IS_long_blonde_hair!_brush_hair_u_nm_np1_ri_goo_3/img/,129,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/brush_hair/Chanta!____THAT_IS_long_blonde_hair!_brush_hair_u_nm_np1_ri_goo_3.avi
792,Charles_Barkley_Golfing_golf_f_cm_np1_fr_med_0.avi,1,golf,hmdb51,./Dataset/hmdb51/golf/Charles_Barkley_Golfing_golf_f_cm_np1_fr_med_0/img/,76,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/golf/Charles_Barkley_Golfing_golf_f_cm_np1_fr_med_0.avi
793,CharlieAndTheChocolateFactory_drink_h_nm_np1_fr_goo_25.avi,28,drink,hmdb51,./Dataset/hmdb51/drink/CharlieAndTheChocolateFactory_drink_h_nm_np1_fr_goo_25/img/,78,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/drink/CharlieAndTheChocolateFactory_drink_h_nm_np1_fr_goo_25.avi
794,CharlieAndTheChocolateFactory_eat_h_nm_np1_fr_goo_10.avi,14,eat,hmdb51,./Dataset/hmdb51/eat/CharlieAndTheChocolateFactory_eat_h_nm_np1_fr_goo_10/img/,108,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/eat/CharlieAndTheChocolateFactory_eat_h_nm_np1_fr_goo_10.avi
795,CharlieAndTheChocolateFactory_eat_h_nm_np1_fr_goo_21.avi,14,eat,hmdb51,./Dataset/hmdb51/eat/CharlieAndTheChocolateFactory_eat_h_nm_np1_fr_goo_21/img/,46,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/eat/CharlieAndTheChocolateFactory_eat_h_nm_np1_fr_goo_21.avi
796,CharlieAndTheChocolateFactory_eat_h_nm_np1_fr_goo_8.avi,14,eat,hmdb51,./Dataset/hmdb51/eat/CharlieAndTheChocolateFactory_eat_h_nm_np1_fr_goo_8/img/,77,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/eat/CharlieAndTheChocolateFactory_eat_h_nm_np1_fr_goo_8.avi
797,CharlieAndTheChocolateFactory_eat_h_nm_np1_fr_med_23.avi,14,eat,hmdb51,./Dataset/hmdb51/eat/CharlieAndTheChocolateFactory_eat_h_nm_np1_fr_med_23/img/,84,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/eat/CharlieAndTheChocolateFactory_eat_h_nm_np1_fr_med_23.avi
798,CharlieAndTheChocolateFactory_eat_h_nm_np1_ri_goo_6.avi,14,eat,hmdb51,./Dataset/hmdb51/eat/CharlieAndTheChocolateFactory_eat_h_nm_np1_ri_goo_6/img/,49,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/eat/CharlieAndTheChocolateFactory_eat_h_nm_np1_ri_goo_6.avi
799,CharlieAndTheChocolateFactory_eat_u_nm_np1_fr_goo_22.avi,14,eat,hmdb51,./Dataset/hmdb51/eat/CharlieAndTheChocolateFactory_eat_u_nm_np1_fr_goo_22/img/,78,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/eat/CharlieAndTheChocolateFactory_eat_u_nm_np1_fr_goo_22.avi
800,CharlieAndTheChocolateFactory_eat_u_nm_np1_le_med_0.avi,14,eat,hmdb51,./Dataset/hmdb51/eat/CharlieAndTheChocolateFactory_eat_u_nm_np1_le_med_0/img/,51,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/eat/CharlieAndTheChocolateFactory_eat_u_nm_np1_le_med_0.avi
801,CharlieAndTheChocolateFactory_jump_f_nm_np1_fr_bad_5.avi,4,jump,hmdb51,./Dataset/hmdb51/jump/CharlieAndTheChocolateFactory_jump_f_nm_np1_fr_bad_5/img/,48,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/jump/CharlieAndTheChocolateFactory_jump_f_nm_np1_fr_bad_5.avi
802,CharlieAndTheChocolateFactory_kick_f_nm_np1_ri_med_19.avi,21,kick,hmdb51,./Dataset/hmdb51/kick/CharlieAndTheChocolateFactory_kick_f_nm_np1_ri_med_19/img/,44,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/kick/CharlieAndTheChocolateFactory_kick_f_nm_np1_ri_med_19.avi
803,CharlieAndTheChocolateFactory_punch_u_cm_np1_ri_med_11.avi,29,punch,hmdb51,./Dataset/hmdb51/punch/CharlieAndTheChocolateFactory_punch_u_cm_np1_ri_med_11/img/,21,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/punch/CharlieAndTheChocolateFactory_punch_u_cm_np1_ri_med_11.avi
804,CharlieAndTheChocolateFactory_punch_u_nm_np1_le_med_12.avi,29,punch,hmdb51,./Dataset/hmdb51/punch/CharlieAndTheChocolateFactory_punch_u_nm_np1_le_med_12/img/,44,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/punch/CharlieAndTheChocolateFactory_punch_u_nm_np1_le_med_12.avi
805,CharlieAndTheChocolateFactory_stand_f_nm_np1_ba_med_4.avi,43,stand,hmdb51,./Dataset/hmdb51/stand/CharlieAndTheChocolateFactory_stand_f_nm_np1_ba_med_4/img/,46,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/stand/CharlieAndTheChocolateFactory_stand_f_nm_np1_ba_med_4.avi
806,CharlieAndTheChocolateFactory_walk_f_cm_np1_fr_med_9.avi,3,walk,hmdb51,./Dataset/hmdb51/walk/CharlieAndTheChocolateFactory_walk_f_cm_np1_fr_med_9/img/,49,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/walk/CharlieAndTheChocolateFactory_walk_f_cm_np1_fr_med_9.avi
807,CharlieAndTheChocolateFactory_wave_u_nm_np1_fr_bad_1.avi,30,wave,hmdb51,./Dataset/hmdb51/wave/CharlieAndTheChocolateFactory_wave_u_nm_np1_fr_bad_1/img/,43,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/wave/CharlieAndTheChocolateFactory_wave_u_nm_np1_fr_bad_1.avi
808,CharlieAndTheChocolateFactory_wave_u_nm_np1_fr_med_2.avi,30,wave,hmdb51,./Dataset/hmdb51/wave/CharlieAndTheChocolateFactory_wave_u_nm_np1_fr_med_2/img/,76,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/wave/CharlieAndTheChocolateFactory_wave_u_nm_np1_fr_med_2.avi
809,Charlie_Can_t_Stop_Laughing_laugh_u_cm_np1_fr_goo_0.avi,6,laugh,hmdb51,./Dataset/hmdb51/laugh/Charlie_Can_t_Stop_Laughing_laugh_u_cm_np1_fr_goo_0/img/,106,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/laugh/Charlie_Can_t_Stop_Laughing_laugh_u_cm_np1_fr_goo_0.avi
810,Charlie_Can_t_Stop_Laughing_laugh_u_cm_np1_fr_goo_1.avi,6,laugh,hmdb51,./Dataset/hmdb51/laugh/Charlie_Can_t_Stop_Laughing_laugh_u_cm_np1_fr_goo_1/img/,195,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/laugh/Charlie_Can_t_Stop_Laughing_laugh_u_cm_np1_fr_goo_1.avi
811,Charlie_Can_t_Stop_Laughing_laugh_u_cm_np1_fr_goo_2.avi,6,laugh,hmdb51,./Dataset/hmdb51/laugh/Charlie_Can_t_Stop_Laughing_laugh_u_cm_np1_fr_goo_2/img/,171,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/laugh/Charlie_Can_t_Stop_Laughing_laugh_u_cm_np1_fr_goo_2.avi
812,Charlottes_Brilliant_Roly_Poly__Handstand_Thingy_cartwheel_f_cm_np1_le_bad_1.avi,26,cartwheel,hmdb51,./Dataset/hmdb51/cartwheel/Charlottes_Brilliant_Roly_Poly__Handstand_Thingy_cartwheel_f_cm_np1_le_bad_1/img/,89,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/cartwheel/Charlottes_Brilliant_Roly_Poly__Handstand_Thingy_cartwheel_f_cm_np1_le_bad_1.avi
813,Chest_workout-_hip_pushups_pushup_u_nm_np1_fr_med_3.avi,15,pushup,hmdb51,./Dataset/hmdb51/pushup/Chest_workout-_hip_pushups_pushup_u_nm_np1_fr_med_3/img/,132,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/pushup/Chest_workout-_hip_pushups_pushup_u_nm_np1_fr_med_3.avi
814,Chest_workout-_hip_pushups_pushup_u_nm_np1_fr_med_4.avi,15,pushup,hmdb51,./Dataset/hmdb51/pushup/Chest_workout-_hip_pushups_pushup_u_nm_np1_fr_med_4/img/,142,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/pushup/Chest_workout-_hip_pushups_pushup_u_nm_np1_fr_med_4.avi
815,Chest_workout-_hip_pushups_pushup_u_nm_np1_ri_med_0.avi,15,pushup,hmdb51,./Dataset/hmdb51/pushup/Chest_workout-_hip_pushups_pushup_u_nm_np1_ri_med_0/img/,227,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/pushup/Chest_workout-_hip_pushups_pushup_u_nm_np1_ri_med_0.avi
816,Chest_workout-_hip_pushups_pushup_u_nm_np1_ri_med_1.avi,15,pushup,hmdb51,./Dataset/hmdb51/pushup/Chest_workout-_hip_pushups_pushup_u_nm_np1_ri_med_1/img/,229,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/pushup/Chest_workout-_hip_pushups_pushup_u_nm_np1_ri_med_1.avi
817,Chest_workout-_hip_pushups_pushup_u_nm_np1_ri_med_2.avi,15,pushup,hmdb51,./Dataset/hmdb51/pushup/Chest_workout-_hip_pushups_pushup_u_nm_np1_ri_med_2/img/,145,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/pushup/Chest_workout-_hip_pushups_pushup_u_nm_np1_ri_med_2.avi
818,Chewing_Gum_chew_h_nm_np1_fr_med_0.avi,0,chew,hmdb51,./Dataset/hmdb51/chew/Chewing_Gum_chew_h_nm_np1_fr_med_0/img/,65,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/chew/Chewing_Gum_chew_h_nm_np1_fr_med_0.avi
819,Chewing_Gum_chew_h_nm_np1_fr_med_1.avi,0,chew,hmdb51,./Dataset/hmdb51/chew/Chewing_Gum_chew_h_nm_np1_fr_med_1/img/,74,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/chew/Chewing_Gum_chew_h_nm_np1_fr_med_1.avi
820,Chiara_Kletterwand_climb_f_cm_np1_ba_bad_0.avi,47,climb,hmdb51,./Dataset/hmdb51/climb/Chiara_Kletterwand_climb_f_cm_np1_ba_bad_0/img/,104,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/climb/Chiara_Kletterwand_climb_f_cm_np1_ba_bad_0.avi
821,ChildrenOfMen_drink_u_nm_np1_fr_goo_0.avi,28,drink,hmdb51,./Dataset/hmdb51/drink/ChildrenOfMen_drink_u_nm_np1_fr_goo_0/img/,108,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/drink/ChildrenOfMen_drink_u_nm_np1_fr_goo_0.avi
822,ChildrenOfMen_eat_u_cm_np1_fr_med_4.avi,14,eat,hmdb51,./Dataset/hmdb51/eat/ChildrenOfMen_eat_u_cm_np1_fr_med_4/img/,78,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/eat/ChildrenOfMen_eat_u_cm_np1_fr_med_4.avi
823,ChildrenOfMen_stand_u_nm_np1_ba_med_1.avi,43,stand,hmdb51,./Dataset/hmdb51/stand/ChildrenOfMen_stand_u_nm_np1_ba_med_1/img/,77,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/stand/ChildrenOfMen_stand_u_nm_np1_ba_med_1.avi
824,Chinese_tea_ceremony_pour_u_cm_np1_fr_goo_0.avi,40,pour,hmdb51,./Dataset/hmdb51/pour/Chinese_tea_ceremony_pour_u_cm_np1_fr_goo_0/img/,110,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/pour/Chinese_tea_ceremony_pour_u_cm_np1_fr_goo_0.avi
825,Chinese_tea_ceremony_pour_u_cm_np1_fr_goo_1.avi,40,pour,hmdb51,./Dataset/hmdb51/pour/Chinese_tea_ceremony_pour_u_cm_np1_fr_goo_1/img/,158,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/pour/Chinese_tea_ceremony_pour_u_cm_np1_fr_goo_1.avi
826,Chinese_tea_ceremony_pour_u_cm_np1_fr_goo_2.avi,40,pour,hmdb51,./Dataset/hmdb51/pour/Chinese_tea_ceremony_pour_u_cm_np1_fr_goo_2/img/,105,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/pour/Chinese_tea_ceremony_pour_u_cm_np1_fr_goo_2.avi
827,Chipmunk_Laugh_laugh_u_cm_np1_fr_med_0.avi,6,laugh,hmdb51,./Dataset/hmdb51/laugh/Chipmunk_Laugh_laugh_u_cm_np1_fr_med_0/img/,247,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/laugh/Chipmunk_Laugh_laugh_u_cm_np1_fr_med_0.avi
828,Chipmunk_Laugh_laugh_u_cm_np1_fr_med_1.avi,6,laugh,hmdb51,./Dataset/hmdb51/laugh/Chipmunk_Laugh_laugh_u_cm_np1_fr_med_1/img/,194,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/laugh/Chipmunk_Laugh_laugh_u_cm_np1_fr_med_1.avi
829,Chipmunk_Laugh_laugh_u_cm_np1_fr_med_2.avi,6,laugh,hmdb51,./Dataset/hmdb51/laugh/Chipmunk_Laugh_laugh_u_cm_np1_fr_med_2/img/,214,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/laugh/Chipmunk_Laugh_laugh_u_cm_np1_fr_med_2.avi
830,Chris_Benoit_waving_goodbye_wave_u_nm_np1_fr_med_0.avi,30,wave,hmdb51,./Dataset/hmdb51/wave/Chris_Benoit_waving_goodbye_wave_u_nm_np1_fr_med_0/img/,84,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/wave/Chris_Benoit_waving_goodbye_wave_u_nm_np1_fr_med_0.avi
831,Chris_Benoit_waving_goodbye_wave_u_nm_np1_fr_med_1.avi,30,wave,hmdb51,./Dataset/hmdb51/wave/Chris_Benoit_waving_goodbye_wave_u_nm_np1_fr_med_1/img/,78,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/wave/Chris_Benoit_waving_goodbye_wave_u_nm_np1_fr_med_1.avi
832,Chris_Comfort_s_Push_Up_Workout_Part_I_pushup_f_nm_np1_ri_goo_0.avi,15,pushup,hmdb51,./Dataset/hmdb51/pushup/Chris_Comfort_s_Push_Up_Workout_Part_I_pushup_f_nm_np1_ri_goo_0/img/,152,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/pushup/Chris_Comfort_s_Push_Up_Workout_Part_I_pushup_f_nm_np1_ri_goo_0.avi
833,Chris_Comfort_s_Push_Up_Workout_Part_I_pushup_f_nm_np1_ri_goo_2.avi,15,pushup,hmdb51,./Dataset/hmdb51/pushup/Chris_Comfort_s_Push_Up_Workout_Part_I_pushup_f_nm_np1_ri_goo_2/img/,164,s3,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/pushup/Chris_Comfort_s_Push_Up_Workout_Part_I_pushup_f_nm_np1_ri_goo_2.avi
